5869;NJONI NA FURAHA;;"Njoni na furaha, Enyi wa Imani,
Njoni Bethlehernu upesi!
Amezaliwa jumbe la Mbinguni
Njoni tumuabudu, Njoni tumuabudu,
Njoni tumuabudu Mwokozi.


Mungu wa waungu, Mwanga wa mianga,
Amekuwa radhi kuzaliwa;
Mungu wa kweli, wala si kiumbe
Njoni tumuabudu, Njoni tumuabudu,
Njoni tumuabudu Mwokozi.


Jeshi la mbinguni, Imbeni kwa nguvu!
Mbingu zote na zijae sifa!
Sifuni Mungu aliye mbinguni;
Njoni tumuabudu, Njoni tumuabudu,
Njoni tumuabudu Mwokozi.


Ewe Bwana Mwema, Twakubarikia,
Yesu, utukufu uwe wako;
Neno la Baba limekuwa mwili;
Njoni tumuabudu, Njoni turnuabudu
Njoni tumuabudu, Mwokozi.";;
6001;NYIMBO NA TUZIIMBE TENA;;"Nyimbo na tuziimbe tena
Za alivyotupenda mbele;
Kwa damu ya thamani sana!
Mbinguni hwonana milele.


Chorus
Twonane milele,
Twonane bandarini kule;
Twonane milele,
Twonane bandarini kule.


Hupozwa kila aoshwaye
Kwa damu ya Kondoo yule;
Ataishi afurahiye
Vya Yesu mbinguni milele.


Hata sasa hufurahia
Tamu yake mapenzi yale,
Je, kwake tukifikilia,
Kutofarakana milele?


Twende mbele kwa Jina lake.
Hata aje Yesu ye yule,
Atatukaribisha kwake,
Tutawale naye milele.


Na beramu tuikunjue
Kumsifu Mwokozi yule,
Ili watu wote wajue
Wokovu u kwake milele.";;
6511;PANDA ASUBUHI;;"Panda asubuhi mbegu ya fadhili,
Panda adhuhuri, tena jioni;
Tutaingojea siku ya mavuno,
Tutafurahi kuleta mavuno.


Chorus
Leta mavuno, leta mavuno,
Tutafurahi kuleta mavuno;
Leta mavuno, leta mavuno,
Tutafurahi kuleta mavuno.


Na panda mwangani, tena kivulini,
Usiwe na hofu kwa baridi mkuu;
Na mwisho wa kazi kuvuna mavuno,
Tutafurahi kuleta mavuno.


Mvunieni Bwana kwa machozi mengi,
Ijapo twaona taabu nyingi;
Mwisho wa kilio tutakaribishwa,
Tutafurahi kuleta mavuno.";;
6542;Pauro Nasilus;;"Pauro naSairasi vakanamata
Masuwo ejeri akazaruka
Moyo wangu X2
Moyo wangu farazvako

Paulo ndiSila
Anapembela
Moyo wanga X2
Moyo wanga sangalala

Ukafuna kuvina
Uvine Kwayesu
Moyo wanga X2
Moyo wanga sangalala

Zitseko zanthende
Zinatseguka
Moyo wanga X2
Moyo wanga sangalala

Makomo Anthende
Anatseguka
Moyo wanga X2
Moyo wanga sangalala

Mneneli Branham analalikila
Zinsinsi zamubibulo zina ululidwa

Ukafuna kuvhina, uvhine mwaYesu (x2)
Ukafuna kuyenda, uyende mwaYesu (x2)
Ukafuna kucheza, ucheze mwaYesu (x2)
"
6569;PELEKA JINA LA YESU;;"Peleka jina la Yesu
Ko kote uendako;
Litafurahisha moyo,
Peleka uendako.


Chorus
Thamani, na tamu,
Ni jina lake Yesu;
Thamani, na tamu,
Ni jina lake Yesu.


Peleka jina Ia Yesu
Liwe silaha zako;
Utakapojaribiwa,
Lilia jina hilo.


Yesu, jina La thamani,
Limenifurahisha;
Nikiwasili mbinguni,
Atanikaribisha.


Kwa jina Ia Bwana Yesu,
Nimejiinamisha;
Ndiye Mfalme wa wafalme,
Katika ya maisha.";;
6570;PELELEZA NDANI YANGU;;"Peleleza ndani yangu,
Iwe safi nia,
Kwangu kama kwako Mungu,
Idhihiri pia.
 

Peleleza moyo wangu
Unifunulie,
Yaliyomo ndani yangu
Nami niyajue.


Kwanza washe zako tambi,
Kumefunga giza;
Nijue ambavyo dhambi
Ni la kuchukiza.


Peleleza na mawazo,
Ni mbegu za mambo,
Asili ya machukizo,
Maumbuo-umbo.


Zidi kuyapeleza
Katikati yangu
Hata wishie nifundisha
Udhaifu wangu.

Hapo nikikwinamia
Mbele zako, Mungu,
Hakika nitakujua
U Mpenzi wangu.";;
6573;PENDO LA MUNGU;;"Pendo la Mungu
Upendo wa mungu ni mkuu 
Ndimi na peni hazitoshi
Wa enda juu ya nyota zote
NI wa Kina na Mapana
Turejeshwe kwake
Nayo bhari ya damu yake 
Imeua dhambi

CHORUS
Pendo la Mungu ni tajiri
Halipimiki lina Nguvu
Milele yote halitakwisha
Ndiyo wimbo wangu

Nyakati zote ziishapo
Na enzi zote kuisha 
Waovu wote wakomapo
Yesu adumu milele
Ufalme wake huimarishwa 
na huo upendo

Bahari na iwe wino 
Mbingu ziwe karatasi
Miti na iwe Kalamu 
Kila mtu awe mwandishi
Kuandika pendo hilo Wino 
ungekwisha
Nazo mbingu za kuandikia pia
zingekwisha"
6574;PENDO LAKO LIMESULIBIWA;;"Pendo lako limesulibiwa?
Wewe, u msharifu?
Vyote kwa Yesu umeviacha?
Wewe, u msharifu?


Chorus
Wewe, u msharifu
Usoni pa Mungu?
U mnyenyekevu, U mvumilivu,
Usoni pa Mungu?


Una ushindi juu ya tamaa?
Wewe u msharifu?
Uovu wote umeushinda?.
Wewe, u msharifu?


Huna lawama moyoni mwako?
Wewe, u msharifu?
Yesu hutawala nafsi yako?
Wewe, u msharifu?


Yesu huongoza nguvu zako?
Wewe, u msharifu?
Anakaa maishani mwako?
Wewe, u msharifu?


Unatembea nuruni mwake?
Wewe, u msharifu?
Na unavaa nguo nyeupe?
Wewe, u msharifu?";;
6589;PIGA KELELE;;"Piga kelele!
Adui yule,
Bendera shike
Kwa Bwana;
Vaa silaha
Mwenye imara,
Litegemee Neno lake.


Chorus
Zindukeni askari wa jeshi,
Enezeni Neno la Mungu;
Twende mbele, tuimbe Hosana
Kapitani ni Bwana Yesu.


Tuwe hodari
Tukisafiri,
Juu ya adui
Tushinde;
Silaha zetu
Zing'ae kwetu
Na tushinde
Tusianguke.


Mungu wa wote,
Kwa sisi sote,
Utusikie
Na neema;
Mwisho vitani
Kwa duniani
Tuvae taji
Mbele yako.";;
6861;REHEMA YA BABA YETU;;"Rehema ya Baba yetu,
Yang'aza nchi yake;
Lakini ametuweka
Tuwe walinzi wake.


Chorus
Taa zenu na ziwake,
Nuru zenu tumeni;
Msafiri asizame,
Mwokoeni majini.


Giza ya dhambi twaona,
Mawimbi twasikia;
Wengine wanatafuta
Nuru za kutulia.


Taa zitengenezeni,
Mwokoeni msafiri;
Aangukaye majini,
Na asife gizani.";;
6938;ROHO YANGU HIMA;;"Roho yangu hima, na taa yako
Kaiwashe vyema, hapa si pako;
Nguvu zote pia za duniani
Hazitakudhuru ukiamini;

CHORUS
Yesu yuko mbele,
Yesu yu nyuma, 
Yesu vivyo kando, 
walindwa vyema.

Adui shetani, na nguvu zake,
Bwana ameshinda kwa kifo chake;
Wewe nguvu huna, huna kabisa,
Ndiwe mpungufu, mnyonge hasa.

Toka na mapema, mbele ya wote,
Omba, bisha sana, maisha yote;
Vita vikaliko, macho ukae,
jivike silaha, nawe sishindwe.

Bwana Yesu ndiye kwako Mchunga,
Neno lake Bwana ndilo upanga;
Mbingu zitakwisha, na nchi pia,
Neno lake Bwana laendelea."
6939;ROHO YANGU NA IKUIMBIE;;"Bwana Mungu nashangaa kabisa,
Nikifikiri jinsi ulivyo,
Nyota, ngurumo, vitu vyote pia,
Viumbavyo kwa uwezo wako.

Chorus
Roho yangu na ikuimbie,
Jinsi wewe ulivyo mkuu,
Roho yangu na ikuimbie,
Jinsi wewe ulivyo mkuu.

Nikitembea pote duniani,
Ndege huimba nawasikia,
Milima hupendeza macho sana,
Upepo nao nafurahia.

Nikikumbuka vile wewe Mungu,
Ulivyompeleka mwanao,
Afe azichukue dhambi zetu,
Kuyatambua ni vigumu mno.

Yesu Mwokozi atakaporudi,
Kunichukua kwenda mbinguni,
Nitaimba sifa zako milele,
Wote wajue jinsi ulivyo."
6964;RUNNING OVER;;"Umejaa, umejaa,
 Moyo wangu umejaa;
 Tangu niliokoka
 Nimepata furaha,
 Moyo wangu umejaa";;
6977;SAFE AM I;;"Salama! Salama Mkononi mwa Mungu,
Hakuna giza, wala mashaka,
Anilinda daima,
Salama! Salama! Mkononi mwa Mungu.
Nalindwa, Nalindwa
Kwa upendo wake kuu.";;
7019;SAUTI YA MCHUNGA WETU;;"Sauti ya Mchunga wetu,
Naisikia kwa mwitu;
Anaita kondoo zake,
Waliotoroka kwake.


chorus
Walete, Walete,
Kutoka dhambini walete,
Walete, walete,
Na walete kwake Yesu.


Nani amsaidiaye
Yesu, wakosa apate?
Nani atakayeleta
Wale waliopotea?


Sauti zao nyikani,
Hata kutoka mlimani;
Tumesihiwa na Bwana
Kuwaleta na salama.";;
7134;She Wedenga Ave Nemi;;"She wedenga ave nemiwo
Akuperekedze kwose
Agokuchengeta pose
Ave nemi tionanezve

Chorus
Tionanazve tionane
Tionane achida
Tionanezve tionane
Ave nemi tionanezve

She wedenga ave nemiwo
Muchengetwe zvakasimba
Akupenyi kudya kwake
Ave nemi tionanezve

She wedenga ave nemiwo
Kana nhamo dzakukomba
Akudzivirirei mose
Ave nemi tionanezve

She wedenga avenemiwo
Mugare murudo rwake
Adzinge dutu Nerufu
Ave nemi tionanezve"
7167;SI NJIA RAHISI;;"Si njia rahisi, yakwenda mbinguni,
Njiani ina miba mingi,
Si njia rahisi tunaye Mwokozi
Kuwa naye ni furaha kuu.

CHORUS
La, La si njia rahisi (x2) 
Kutembea na Yesu huongoza safari, 
Mazito huyarahizisha

Si njia rahisi, majaribu na shida
Ajali nyingi twazikuta,
Mbali Yesu yuko, kutukinga na yote
Hurahizisha njia zetu.

Roho mara huchoka, safari ni ndefu
Nami hufa moyo kwa mengi
Siku njema yaja, kwetu huko
mbinguni
Na kupumzika milele."
7175;SIJUI ILIPOTOKA;;"Sijui ilipotoka,
Amani moyoni;
Bali najua najazwa
Na raha moyoni.


Chorus
Ni amani moyoni mwangu,
Ni amani moyoni mwangu;
Ijapo dhambi ziko karibu,
Kristo Yuko, Hudumu.


Kwa mambo ya maishani
Sitafadhaika,
Nikilemewa kazini
Sitahuzunika.


Sijui juu ya upendo
Jinsi ukuwavyo,
Umenifufusha roho
Kufurahi nao.


Sistahili kifo chake
Wala ukombozi,
Ningeteswa hapa naye,
Naye ningerithi.";;
7178;SIKU HIZI NI ZA MWISHO;;"Siku hizi ni za mwisho,
Tumaini letu hilo;
Kwamba Yesu Yu karibu
Bwana wa mabwana ndiye Huyu.


Chorus
Yu karibu, Yu karibu,
Kwa mema tutamkaribisha;
Asubuhi au labda jioni,
Twajua ndiye karibu.


Kwa dalili duniani,
Tena zile za hewani;
Hayo yahubirieni,
Ya kwamba Yesu yuaja tena.


Wafu waliomo Kristo,
Wafufushwe na uwezo;
Atakaporudi Kristo,
Ataweka tayari makao.


Na sisi tuliobaki,
Tutanyakuliwa kweli;
Si bure kutumaini,
Farijiane na neno hill.";;
7179;SIKU KWA SIKU, BWANA NILINDE;;"Siku kwa siku, Bwana nilinde,
Ilii nikuamini ko kote;
Gizani, mwangani, haidhuru,
Nitaujua wema wa Mungu.


chorus
Kuamini, kuamini,
Nipate nguvu ya kuamini;
Ijapokuwa taabu nyingi,
Nipate fadhili ya kuamini.


Nisiogope mambo ya kesho,
Nitapokea neema yako;
Yote ambayo yatanijia,
Nijue kwamba umenipenda.


Siku kwa siku nikuamini,
Nitakuona kwako mbinguni;
Nikiteswa humu duniani,
Hapo nitazidi kuamini.";;
7180;SIKU NILIPOKUWA DHAMBINI;;"Siku nilipokuwa dhambini,
Nikaambiwa juu ya Mwokozi;
Nikasikiliza na furaha,
Kufahamu kwamba nitaokoka.


chorus
Niliambiwa Yesu apenda,
Aliyenifia Msalaba;
Dhambi zangu ataziondoa,
Nikaambiwa Ycsu apenda.


Tangu nilipoonja upendo,
Yesu hukaa ndani ya moyo;
Humu dunia ni kama mbingu,
Kwani kumjua Mwokozi ni tamu.


Ili kazi nimfanyie Bwana;
Maneno hayo ninayataja,
Ninatembea pamoja naye,
Hapo ndipo furaha siku zote.";;
7181;SIKU YA MBINGU;;"Siku ya mbingu kujawa na sifa,
Dhambi zilizidi duniani;
Yesu akaja azaliwe mtu,
Awe na watu ulimwenguni.


Chorus
Alinipenda, alinifia,
Ameondoa na dhambi zangu;
Alifufuka nipewe haki,
Yuaja tena Mwokozi wangu.


Na siku moja walikwenda naye
Wakamkaza Msalabani;
Aliumia, aliaibishwa,
Ili atuokoe dhambini.


Siku hiyo wakamIaza chini
Kaburini, alipumzika;
Matumaini yetu wenye dharnbi,
Ni Mwokozi, kwake twaokoka.


Kaburi likashindwa kumshika;
Jiwe likatoka mlangoni,
Alifufuka, kwa kushinda kwake,
Naye yuko nillele rnbinguni.


Siku moja atatujia tena;
Utukufu wake tutaona;
Atawaleta na wapenzi wetu;
Mwokozi wangu, tutaonana.";;
7189;SIMAMA IMARA;;"Simama imara umtetee 
Bwana Yesu
Simama imara umtetee 
Bwana Yesu;
Simama imara umtetee 
Bwana Yesu;
Mtetee Yesu Naye atakutetea.


Wandungu simameni mtetee
BwanaYesu x3
Mteteeni Yesu Naye atawatetea..


Wadada simameni mtetee
Bwana Yesu x 3
Mteteenini Yesu Naye atawatetea."
7195;SINA MUNGU MWINGINE;;"Sina Mungu mwingine
Wakutegemea
Binguni na duniani
Apana mwingine
Sina chakupendeza
Wala cha fahida
Ila wewe Bwana wangu
Mungu wa milele
Mwili na moyo wangu
Via weza zimiya
Pali Mungu ndiye nguvu
Za huhayi wangu

Yeye sehemu yangu
Milele daima
Nitaingiya ema yake
Na sifa zake kuu

Ni nani mwingine
Ajazaye roho yangu
Na kunipa raha kamili

Ni nani semeni
Akombowaye mwanadamu
Na kumushindiya shetani

Usifiwe Bwana ni wewe pekee 
tuu Bwana
Sina Mungu mwingine
Wakutegemea
Binguni na duniani
Apana mwingine
Sina chakupendeza
Wala cha fahida
Ila wewe Bwana

Ni nani mwingine?
Ajaza ye roho yangu
Na kunipa raha kamili
Ni nani semeni?
Akombowa ye mwanadamu
Na kumushindiya shetani

Alléluia
Bwana niki tazama dunia nzima
Ni ende wapi?
Si one mutu mwingine, si one binadamu, 
si one tchotchote
Ambatcho kina nifaa, ambatcho kina 
nidhaza uni dhazavio baba

Ni nani mwingine?
Ajaza ye roho yangu
Na kunipa raha kamili
Ni nani semeni?
Akombowa ye mwanadamu
Na kumushindiya shetani"
7235;SIONI HAYA KWA BWANA;;"Sioni haya kwa Bwana
Kwake nitang'ara!
Mti wake sitakana
Ni neno imara!


Chorus
Msalaba ndio asili ya mema,
Nikatua mzigo hapo:
Nina uzima, furaha daima
Njoni kafurahini papo.


Kama Kiti chake vivyo
Ni yake ahadi:
Alivyowekewa navyo
Kamwe havirudi.


Bwana wangu, tena Mungu
Ndilo lake jina!
Hataacha roho yangu
Wala kunikana.


Atakiri langu jina
Mbele za Babaye:
Anipe pahali tena
Mbinguni nikae.";;
7236;SIOSHWI DHAMBI ZANGU;;"Sioshwi dhambi zangu,
Bila damu yake Yesu.
Hapendezewi Mungu,
Bila damu yake Yesu.


Chorus
Hakuna kabisa
Dawa ya makosa
Ya kututakasa,
Ila damu yake Yesu.


La kunisafi sina
IIa damu yake Yesu.
Wala udhuru tena,
Ila damu yake Yesu.


Sipati patanishwa,
Bila damu yake Yesu.
Hukumu yanitisha,
Bila damu yake Yesu.


Sipati tumaini,
Bila damu yake Yesu.
Wema wala amani,
Bila damu yake Yesu.


Yashinda ulimwengu,
Hiyo damu yake Yesu.
Na kutufikisha juu,
Hiyo damu yake Yesu.


Twaimba: Utukufu
Una damu yake Yesu.
Milele twaisifu
Hiyo damu yake Yesu.";;
7240;SITASUMBUKA;;"Sitasumbuka kwa kuwa 
Mungu Ananituza daima,
Anachukua mizigo yangu 
Nyakatizote za mwendo.
Sijaiona nyingine siku, 
Na jana imetoweka,
Na leo Mungu anazijua 
hitajizote ninazo.


Sitasumbuka kwa kuwa 
Mungu Ni Baba yangu kabisa.
Hawezi kunisahua 
mimi Ingawa akijificha

Sitasumbuka kwa kuwa Mungu 
Anishibisha neema,
Anipa yote yanifaayo kwa roho
 yangu na mwili.

Maua yote anayavika, Na ndege 
wote wa anga.
Wanapokea chakula chao 
Pasipo shamba na ghala.

Ninafurahi katika Bwana, 
Na kama ndege naimba.
Najua kwamba nyakati 
zote Babangu ananitunza."
7261;SlJUI SABABU YA NEEMA;;"Sijui sababu ya neema
Niliyopewa na Mungu,
Sikulistahili pendo lake,
Wala wokovu wa Yesu;


Chorus
Namjua niliyemwamini,
Na kusadiki kwamba aweza
Kulinda kilichowekwa
Amana kwake Bwana.


Sijui jinsi nilivyopewa
Imani ya kumwamini,
Neno lake Yesu lilileta
Amani yake moyoni;


Sijui jinsi Roho wa Mungu
Awaonyeshavyo watu,
Wapate kuzitambua dhambi,
Na kumfuata Yesu.


Sijui kama mambo yajayo
Yatakuwa ya salama,
Lakini nitamwamini Yesu
Mpaka tutaonana.


Sijui siku gani ya Bwana
Hapa atakaporudi,,
Nitamngojea na imani
Hata kumlaki hewani.";;
7531;TAFUTA DAIMA UTAKATIFU;;"Tafuta daima utakatifu,
Fanya urafiki na Wakristo tu;
Nena siku zote na Bwana wako,
Baraka uombe kwa kila jambo.


Tafuta daima utakatifu,
Uwe peke yako ukimwabudu;
Ukimwangalia Mwokozi wako,
Utabadilishwa kama alivyo.


Tafuta daima utakatifu,
Kiongozi wako awe Yesu tu;
Katika furaha au huzuni
Dumu kumfuata Yesu Mwokozi.


Tafuta daima utakatifu,
Umtawaze Roho moyoni mwako;
Akikuongoza katika haki,
Hufanywa tayari kwa kazi yake.";;
7570;TANGU SIKU HIYO;;"Tangu siku hiyo aliponijia,
Akae moyoni mwangu;
Sina giza tena, ila mwanga pia
Kwa Yesu Mwokozi wangu.


Chorus
Amani moyoni mwangu,
Kwa Yesu, Mwokozi wangu;
Sina shaka kamwe
Kwa sababu Yeye
Yu nami moyoni mwangu.


Sina haja tena ya kutangatanga,
Ndiye Kiongozi wangu;
Dhambi zangu zote zimeondolewa
Na Yesu, Mwanawe Mungu.


Matumaini yangu ni ya hakika,
Katika Mwokozi wangu;
Hofu zangu na hamu zimeondoka,
Kwa kuwa ninaye Yesu.


Siogopi tena nikiitwa kufa,
Yu nami, daima, Yesu;
Mlango wa Mbinguni ni Yeye pia,
""Tapita humo kwa damu.""


Nitaketi na Yeye huko milele,
Nisifu Mwokozi wangu;
Nina raha moyoni majira yote
Kwa Yesu, Mwanawe Mungu.";;
7584;TAWALA MAISHA YANGU;;"Tawala maisha yangu Bwana,
tawala tawala, 
Tawala maisha yangu tawala ewe Bwana.
Tawala, tawala, tawala tawala,
Tawala maisha yangu, tawala ewe Bwana."
8295;Tiendab bororiet;;"Ee Mungu nguvu yetu 
Ilete baraka kwetu. 
Haki iwe ngao na mlinzi 
Natukae na udugu 
Amani na uhuru 
Raha tupate na ustawi. 

Amkeni ndugu zetu 
Tufanye sote bidii 
Nasi tujitoe kwa nguvu 
Nchi yetu ya Kenya, 
Tunayoipenda 
Tuwe tayari kuilinda.
 
Natujenge taifa letu 
Ee, ndio wajibu wetu 
Kenya istahili heshima 
Tuungane mikono 
Pamoja kazini 
Kila siku tuwe na shukrani."
8314;TIMIZA AHADI;;"Mungu wa Ibrahimu ni Mungu 
wetu leo,
Mungu wa Daniel ni Mungu wetu
pia habadiliki,
hafananishwi Mungu wa Isaka, 
anatimiza ahadi.

CHORUS
Timiza ahadi anatimiza ahadi
Timiza ahadi anatimiza ahadi
Mungu mwaminifu habadiliki 
kamwe
Yeye atatimiza

Wakati wake Mungu si kama 
binadamu
Na njia zake Mungu ni njia kamilifu
Alivyoahidi Baba atatenda
Alivyoahidi Baba atatenda"
8451;TUKO SAFARINI;;"Tuko safarini kwenda 
juu mbinguni
Makao ya wenye furaha upendo
Ninyi mtangao msipotezao
Semeni hamwendi, kule
juu mbinguni.

CHORUS
Hamwendi mbinguni, 
hamwendi mbinguni 
Semeni hamwendi, kule juu mbinguni

Kwenye nchi hiyo wako watukufu
Hawana uchungu wala maumivu
Mliolemewa na mizigo mizito
Semeni hamwendi,
kule juu mbinguni.

Mbele ya kuitwa walio watakatifu
Huwa na makao yatengeneavyo
Milango nzinara hungarisha sana
Semeni hamwendi kule
juu mbinguni.

Mbele askari mbinguni ni yenu
Punde mtaona utainu wa kule
Kitambo kidogo tutafika huko
Ebu njooni nyote mje kwake Yesu."
8457;TUNAKUSIFU, EWE MUNGU WETU;;"Tunakusifu, Ewe Mungu wetu,
Kwa Yesu Mpendwa Mwokozi wetu.


Chorus
Aleluya Utukuzwe,
Aleluya Amin,
Aleluya Utukuzwe,
Utufufue.


Tunakusifu, Roho Mtakatifu,
Uliondoa giza tuone nuru.


Tunakusifu, Kondoo wa dhabihu,
Ulichukua dhambi tupate huru.

Tunakusifu, Kwa neema yako,
Uliyetutafuta tukae kwako.


Utufufue, tena utujaze,
Ili upendo wako utuendeshe.";;
8458;TUPATE KWA NANI FARAJA;;"Tupate kwa nani faraja yetu? 
Kwa Yesu, kwa Bwana Yesu.
U wapi msingi wa kutegemea? 
Kwa Yesu, kwa Bwana Yesu.

CHORUS
Kwa Yesu, kwa Yesu ninashangilia 
rohoni mwangu.
Uheri wa huko haufasiriwi, 
moyoni naufahamu.

Na maji mazima yapatwa kwa nani?
Kwa Yesu, kwa Bwana Yesu.
Na wapi twapata mikate nyikani? 
Kwa Yesu, kwa Bwana Yesu.

Mahali tutapostarehe ni wapi? 
Kwa Yesu, kwa Bwana Yesu. 
Na nguvu ya kuendelea mbele? 
Kwa Yesu, kwa Bwana Yesu.

Ni nani anayebatiza kwa Roho? 
Ni Yesu, ni Bwana Yesu. 
Upendo wa ndugu watoka kwa nani? 
Kwa Yesu na Pendo lake.

Wakristu watakusanyika wapi?
Kwa yesu kwake mbinguni
Watashangilia milele huko,
Kwa ajili ya pendo lake"
8465;TUTAKAA PAMOJA NA YESU;;"Ukingoni mwa Yordani 
nina-angalia
Bara nzuri ya Kanani, 
ninayotamani.

CHORUS
Tutakaa pamoja na 
Yesu (milele)
Katika pwani yenye 
raha .., (raha)
Tutaimba wimbo wa Musa
na Kondoo
Milele hata milele.

Bara ile ina nuru, 
nuru ya milele, 
Kristo jua hutawala, 
hufukuza giza.

Nitaifikia lini, na 
kunyakuliwa 
Kwenye ufalme wa Baba, 
na kumwona uso.

Furaha yangu moyoni ni
kunyakuliwa
Sitaogopa mawimbi 
katika Yordani

Arusi ya Mwana Kondoo, 
imekaribia 
Bi arusi amevikwa neno 
nguo ya haki.";;
8466;TUTAKUTANA NA WENZETU;;"Hapa duniani tuwasafiri
Safari yetu karibu mwisho
Tutakutana na wenzetu
Kutoka vizazi vyote.

CHORUS
Tutakutana na wenzetu
Tulioteuliwa pamoja
Tutakutana tusitengane
Tutaishi na Bwana wetu.

Hapa durna tulipotea
Kila mmoja kwa njia yake
Lakini Neno limeturejesha
Sasa twajua tuakina nani.

Ingawa hapa twateseka
Na mara nyingi twaumia
Lakini ndani tuna furaha
Kwani twajua tuwateule.

Bibi Arusi wa Bwana Yesu
Amevikwa vazi la Neno
Ana imani katika Neno
Tutawafufua wenzetu."
8467;TUTUME, TUTUME;;"Tutume, tutume, ya Mungu tutume;
Twandame njia yake wetu mfalme;
Kila neno tufanye kwa nguvu zetu
Ambalo yaliona mikono yetu.

 
Chorus
Kwa bidii, kwa bidii;
Kwa bidii, kwa bidii;
Na twombe tukeshe
Tutume hata aje Bwana.


Tutume, tutume, wa njaa walishwe,
Maji ya uzima wa kiu wanyweshwe;
Msalaba, beramu yetu ing'are,
Twahubiri wote neema bure.


Tutume, tutume, sote na tutume,
Ya giza na uwongo enzi ikome;
Ikue ya Bwana; sana na tung'are
Tushukuru kwa neema kuwa bure.


Tutume, tutume, kwa nguvu za Bwana;
Mwisho vao na taji vyapatikana,
Watakatifu kama jua wang'are,
Twimbe sote kwa neema kuwa bure.";;
8469;TWASIKIA MWITO KUTOKA MBALI;;"Twasikia mwito kutoka mbali
Tumeni, Tumeni;
Roho za watu na ziokoeni,
Tumeni Tumeni.


Chorus
Tumeni nuru ya Injili,
Ing'are duniani;
Tumeni nuru ya Injili,
Ing'are duniani.


Tumeitwa kueneza Injili,
Tumeni, Tumeni;
Sadaka twaziweka  msalabani,
Tumeni, Tumeni.


Na tuombe neema iendeshwe,
Tumeni, Tumeni;
Na Roho wa Kristo aonekane,
Tumeni, Tumeni.


Tusichoke kazini mwa upendo,
Tumeni, Tumeni,
Taji ya uzima tupate mwisho,
Tumeni, Tumeni.";;
8473;TWENDE KWA YESU;;"Twende kwa Yesu mimi nawe,
Njia atwonya tuijue
Imo Chuoni na Mwenyewe,
Hapa asema Njoo!


Chorus 
Na furaha tutaiona,
Mioyo ikitakata sana,
Kwako, Mwokozi, kuonana,
Na milele kukaa.


""Wana na waje"" atwambia,
Furahini mkisikia;
Ndiye mfalme wetu pia,
Na tumtii, Njoo.


Wangojeani? Leo yupo:
Sikiza sana asemapo;
Huruma zake zikwitapo,
Ewe kijana, Njoo.";;
8474;TWENDE KWAKE;;"Twende kwake, twende kwake, 
Kwake Yesu sasa,
Sasa twende kwake, 
kwake Yesu sasa!


Akwokoe, akwokoe, 
Bwana Yesu sasa,
Sasa akwokoe, 
Bwana Yesu, sasa!

 
Msadiki, msadiki, 
Bwana Yesu sasa,
Sasa msadiki, 
Bwana Yesu sasa!

 
Anaweza, anaweza, 
Bwana Yesu, sasa,
Sasa anaweza, 
Bwana Yesu sasa!


Anapenda, anapenda, 
Bwana Yesu, sasa,
Sasa anapenda, 
Bwana Yesu sasa!

Akubali, akubali, 
Bwana Yesu, sasa,
Sasa akubali, 
Bwana Yesu, sasa!";;
8475;TWENDENI ASKARI;;"Twendeni askari, watu wa Mungu;
Yesu yuko mbele, tumwandame juu
Ametangulia Bwana vitani, -
Twende mbele kwani ndiye amini.


Chorus
Twendeni askari 
watu wa Mungu
Yesu yuko mbele, 
tumwandame juu


Jeshi Ia Shetani, likisikia
Jina la Mwokozi, litakimbia,
Kelele za shangwe zivume nchi;
Ndugu, inueni zenu sauti.


Kweli kundi dogo, watu wa Mungu,
La mababa yetu ni letu fungu,
Hatutengwi nao, moja imani,
Tumaini moja, na moja dini.


Haya mbele watu nasi njiani,
Inueni mioyo, nanyi sifuni;
Heshima na sifa ni ya Mfalme,
Juu hata chini, sana zivume.";;
8489;UJARIBIWAPO, SIFANYE DHAMBI;;"Ujaribiwapo, Usifanye dhambi,
Bali uzishinde, kwa Yesu kutii.
Fuliza kiume ushinde tamaa;
Yesu ni Mwokozi, hukuokoa.


Chorus
Umwombapo yu papo
Akuongeze nguvu,
Atakusaidia;
Yesu atakufaa.


Wepushe maovu matusi dharau;
Heshima ya Mungu kamwe sisahau;
Fanya uhodari, uwe mpole,
Atakuokoa hata milele.


Avumiliaye hupewa taji;
Tujaposurnbuka tu washindaji,
Na Mwokozi wetu hutuwezesha
Tusiwe kushindwa kama twakesha.";;
8491;UJE UNISAIDIE;;"Uje unisaidie,
Mwokozi wa Baraka;
Rehema yako ni tele,
Nikutolea sifa:
Unifundishe kusifu,
Sifa za malaika;
Nimekaa upendoni,
Upendo wa hakika.


Naja kwako unishike,
Najitoa kabisa;
Kwa mapenzi yako niwe.
Mwaminifu wa sifa:
Nilipotembea mbali,
Yesu alinipata;
Akaniokoa kweli,
Kwa damu ya salama.


Kwako nimekuwa mdeni,
Umenipa neema;
Nisipotelee mbali,
Unifunge kwa wema:
Ni mwenye kutangatanga,
Ni mwenye kupotea:
Uchukue moyo wangu,
Unifunge kabisa.";;
