4443;Lass es einfach so stehen;;"Es gibt Zweifler die versuchen
Gottes Wort zu verdreh`n.
Lass es einfach so steh`n
Lass es einfach so steh`n.
Nicht länger diese Zeile
oder Stelle sie nehm`n,
doch ändre`s nicht
lass es so steh`n.

CHORUS
Lass es einfach so steh`n,
Gott`s gesegnetes Wort,
dessen Sohn für das Böse
uns Versöhnung gab.
Jedes Wort, jede Zeil
spricht von göttlicher Güt`.
Doch ändre`s nicht,
lass es so steh`n!

Diese Botschaft ist die Speis`,
die Offenbarung des Wort`s,
lass es einfach so steh`n,
lass es einfach so steh`n.
Gottes Stimm` durch Sein`
Propheten, die wir haben gehört,
doch ändre`s nicht
lass es so steh`n.

Die Warnung die Er gab, wer
will noch schenken Gehör?
Lass es einfach so steh`n,
lass es einfach so steh`n.
Gottes einfache Botschaft,
ja was wollen wir mehr,
doch ändre`s nicht,
lass es so steh`n."
4444;Lass mich geh'n;G;"CHORUS
Lass mich geh'n mit Dir, Jesus,
lass niemals mehr mich allein.
Denn ohne Dich kann ich nie mehr
den Himmel einst nennen mein Heim.

Ich fand Dich, als ich so betrübt war.
Ich fand Dich, als ich war allein.
Du halfst mir, als niemand mehr konnte
und wusste nicht aus oder ein.

Ich war auf dem Berge mit Jesus,
ich war in dem Tale, so tief.
Und niemals hat Er mich verlassen,
drum bring' ich die Sorgen zu Ihm."
4445;Lass Mich Wandeln;;"CHORUS
Lass mich wandeln mit Jesus,
oh, Herr, lass mich niemals allein,
denn ohne dich, oh, Herr Jesus,
wird die Herrlichkeit niemals mein Heim.

Er fand mich in tiefer Verzweiflung,
er fand mich einsam, ohne Glück.
Er fand mich als niemand konnt` helfen,
in Sünde und Welt ganz verstrickt.

Ich bin über Höhen gewandelt,
durch Täler der Tränen hindurch;
und niemals hat er mich verlassen,
nie hat seine Hand mich enttäuscht."
4446;Lasst Die Botschaft;;"Lasst die Botschaft weithin schallen,
Berg und Tal lasst wiederhallen;
Gott vergibt den Sündern allen,
komm, komm und sieh!"
4447;Lasst die kleinen Lichter brennen;G;"Leuchtend strahlt des Vaters Gnade 
aus dem ober'n Heimatland; 
doch uns hat Er anvertrauet 
kleine Lichter an dem Strand.

CHORUS
Lasst die kleinen Lichter brennen,
lasst sie strahlen durch die Nacht,
dass noch manch verirrter Schiffer
sicher werde heimgebracht!

Unser Weg war fern vom Lichte, 
unser Herz in Schuld und Qual, 
doch aus Jesu Angesichte 
leuchtete der Liebe Strahl.

Dunkel ist die Nacht der Sünde, 
schaurig klingt der Wogen Lied. 
Manches Auge sucht voll Sehnsucht, 
ob's am Strande Lichter sieht.

Jesus hat uns ausgesendet, 
wie der Vater Ihn gesandt, 
dass die Liebe Gottes strahle dort, 
wo sie noch unbekannt.

Lass dein Licht doch nicht verlöschen, 
sonst, vielleicht zu dieser Stund', 
weil es nicht den Hafen findet, 
sinkt ein Schifflein auf den Grund."
4448;Lasst Die Küstenfeuer Brennen;;"Leuchtend strahlt
des Vaters Gnade
aus dem obern Heimatland,
doch uns hat er anvertrauet
Rettungslichter längs dem Strand.

CHORUS
Lasst die Küstenfeuer brennen,
lasst sie leuchten weit hinaus,
denn sie zeigen manchem Schiffer
sicherlich den Weg nach Haus.

Dunkel ist die Nacht der Sünde,
schaurig klingt der Wogen Lied.
Manches Auge sucht voll Sehnsucht,
ob`s am Strande Lichter sieht.

Lass dein Licht noch nicht verlöschen,
sonst vielleicht zu dieser Stund`,
weil es nicht den Hafen findet,
sinkt ein Schifflein auf den Grund."
4452;Lasten Sie Fallen;;"Ist dein Herz voll Sorgen
und Schmerz,
die bedrücken dein Herz?
Lasten, sie fallen auf Golgatha,
Jesus ist immer nah.

CHORUS
Lasten, sie fallen auf Golgatha,
Golgatha, Golgatha.
Lasten, sie fallen auf Golgatha,
Jesus ist immer nah.

Er hilft dir, vertraue auf Ihn,
gib dich völlig Ihm hin.
Lasten, sie fallen auf Golgatha,
Jesus ist immer nah."
4499;Learning to lean / Lernen zu ruhn;F;"Lernen zu ruh'n, lernen zu ruh'n.
Ich lerne zu ruh'n in Jesus.
Bekomme mehr Kraft,
als ich je gedacht.
Ich lerne zu ruh'n in Jesus.
--------------------------------------------------------------------
Learning to lean, learning to lean.
I'm learning to lean on Jesus.
Finding more power than I'd ever dreamed.
I'm learning to lean on Jesus.";
4512;Leg sie ab die schwere Last;A;"O leg' sie ab, die schwere Last,
die du so lang getragen hast!
Jesus gibt Ruh', o glaub' es nur!
Sein Blut gab Er für dich und mich."
4513;Lehre mich wandeln;;"O lehre mich wandeln 
wie Henoch mit Gott,
mein Heiland, bei Tag
und bei Nacht,
zu ruhen in Deiner 
glückseligen Näh,
getragen von göttlicher Macht.

Chorus
O Herrlichkeitsweg, 
mein Jesus Du selbst
bist nun Überwinder in mir,
Du wandelst und lebst,
Du streitest und siegst,
o ewig Anbetung sei Dir!

Befreit von der Sünde, 
befreit von der Furcht,
der Vater, Er lächelt mir zu.
O Wunder der Gnade, 
mein Retter, mein Herr,
Du hast es vollbracht, o nur Du!

Gelöst von der Erde, 
gekreuzigt der Welt,
ein Werkzeug des Herrn nur allein,
nichts wissen und streben, 
nichts wollen und tun,
als Ihm nur zur Ehre zu sein.

O Anbetung Dir, 
Deinem Namen die Ehr,
so lange hier währet die Zeit;
ich ruhe und staune und bete Dich an
und schaue Dich in Ewigkeit."
4515;Leise und inniglich;;"Leise und inniglich
mahnet der Heiland,
ruft die Verlor`nen zum Heil.
Steht vor der Türe
des Herzens und wartet.
Öffne Ihm, Er ist Dein Heil.

CHORUS
Komm heim, komm heim!
Seele vernimm es:
Komm heim!
Horch wie Dein Heiland
Dich flehentlich rufet:
Gib` Ihm Dein Herze,
komm heim!

Kannst Du noch warten?
Ach, siehe, Dein Heiland
flehet so innig und warm.
Suchet so emsig
Sein irrendes Schäflein.
Warten bringt ewiglich Harm.

Flüchtig sind hier
uns`re Stunden und Tage,
bald ist die Arbeit getan.
Sieh` wie die Finsternis
mächtig hereinbricht.
Bald bricht die Ewigkeit an.

Oh, welche Wunder
der göttlichen Liebe,
die uns in Jesus erscheint:
Kennst Du, mein Bruder,
den Retter der Seelen?
Ist Er Dein Heiland und Freund?"
4520;Lernen Zu Ruh'n;;"Lernen zu ruh'n, lernen zu ruh'n.
Ich lerne zu ruh'n in Jesus.
Bekomme mehr Kraft,
als je ich gedacht.
Ich lerne zu ruh'n in Jesus."
4553;Let me walk with You / Lass mich wandeln mit Jesus;F;"CHORUS
Lass mich wandeln mit Jesus,
o, Herr, lass mich niemals allein,
denn ohne Dich, o, Herr Jesus,
wird die Herrlichkeit niemals mein Heim.
-----------------------------------------------------------
Let me walk with You, Jesus,
Don't ever leave me alone.
For without You I could never,
No, never make heaven my home.

Er fand mich in tiefer Verzweiflung,
Er fand mich einsam, ohne Glück.
Er fand mich als niemand konnt' helfen,
in Sünde und Welt ganz verstrickt.
-------------------------------------------------------------
You found me when I was so lonely.
You found me when I was so blue.
You found me
When no one could help me,
When no one knew just what to do.

Ich bin über Höhen gewandelt,
durch Täler der Tränen hindurch;
und niemals hat Er mich verlassen,
nie hat Seine Hand mich enttäuscht.
---------------------------------------------------------
I've been on the mountain with Jesus,
I've been in the valley so low.
And never one time has He failed me.
To Him with my troubles I go.";
4577;Let the lower lights be / Leuchtend strahlt des;F;"Leuchtend strahlt des Vaters Gnade
aus dem obern Heimatland,
doch uns hat er anvertrauet
Rettungslichter an dem Strand.
-----------------------------------------------------
Brightly beams our Father's mercy
From His lighthouse evermore,
But to us He gives the keeping
Of the lights along the shore.

CHORUS
Lasst die Küstenfeuer brennen,
lasst sie leuchten weit hinaus,
denn sie zeigen manchem Schiffer
sicherlich den Weg nach Haus.
---------------------------------------------------
Let the lower lights be burning!
Send a gleam across the wave!
Some poor fainting, struggling seaman
You may rescue, you may save.

Dunkel ist die Nacht der Sünde,
schaurig klingt der Wogen Lied.
Manches Auge sucht voll Sehnsucht,
ob's am Strande Lichter sieht.
--------------------------------------------------------
Dark the night of sin has settled,
Loud the angry billows roar;
Eager eyes are watching, longing,
For the lights along the shore.

Lass dein Licht noch nicht verlöschen,
sonst vielleicht zu dieser Stund',
weil es nicht den Hafen findet,
sinkt ein Schifflein auf den Grund.
-----------------------------------------------------------
Trim your feeble lamp, my brother;
Some poor sailor tempest tossed,
Trying now to make the harbour,
In the darkness may be lost.";
4629;Liebe Ohne Schranken;;"O Liebe ohne Schranken
in Gottes Heilsgedanken:
Der Sohn erscheint
als Mensch in unsrer Niedrigkeit;
Als Kindlein liegt im Stalle
der Herrscher über alle.

Chorus
Liebe, sei gelobt in alle Ewigkeit, 
o, Liebe, sei gelobt in alle Ewigkeit.

Um unsern Fluch zu tragen,
lässt Er ans Kreuz sich schlagen
Den Übeltätern gleich,
der Schmach, dem Tod geweiht.
Er stirbt , um uns zu retten
und lässt ins Grab sich betten.

Der Herr erwacht; Er lebet!
Die Erde freudig bebet;
Dem Grab entsteigt der Held
als Sieger in dem Streit.
Er lebt, um uns zu geben
Sein Auferstehungsleben.

Der Herr ist nun erhoben
zur Rechten Gottes droben
Und bittet dort für uns
den Vater allezeit.
Ihm ist an uns gelegen,
Er will uns nähren, pflegen.

Er will, dass wir auf Erden schon
eines mit Ihm werden,
und machet unser Herz
zur Wohnung sich bereit.
Da will Er wirken, walten,
von Sünden rein uns halten.

Bald wird der Herr erscheinen
und uns um Ihn vereinen;
Dann herrschen wir mit Ihm
in seiner Herrlichkeit.
Mit Thronen und mit Kronen
wird Er die Seinen lohnen."
4703;Lob und Dank;;"Lob und Dank, Lob und Dank,
Lob und Dank,
Gottes Kinder sagen immer:
Lob und Dank.

Jedes Weh wurde gut
durch des Heilandes Blut.
Lob und Dank, Lob und Dank,
Lob und Dank,
Gottes Kinder sagen immer:
Lob und Dank."
4704;Lob und Dank, Lob und Dank;G;"Lob und Dank, Lob und Dank,
Lob und Dank,
Gottes Kinder sagen immer:
Lob und Dank. (2x)

Jedes Weh wurde gut
durch des Heilandes Blut.
Lob und Dank, Lob und Dank,
Lob und Dank,
Gottes Kinder sagen immer:
Lob und Dank!";
4705;Lob Und Ehr Dem Höchsten Gut;;"Sei Lob und Ehr dem höchsten Gut,
dem Vater aller Güte,
dem Gott, der alle Wunder tut,
dem Gott, der mein Gemüte 
mit Seinem reichen Trost erfüllt,
dem Gott, der allen Jammer stillt.
Gebt unserm Gott die Ehre!

Es danken Dir die Himmelsheer, 
O Herrscher aller Thronen,
und die auf Erd, in Luft und Meer
in Deinem Schatten wohnen,
die preisen Deine Schöpfermacht,
die alles also wohl bedacht.
Gebt unserm Gott die Ehre!

Was unser Gott geschaffen hat, 
das will Er auch erhalten.
Darüber will Er früh und spät
Mit Seiner Gnade walten
In Seinem ganzen Königreich
Ist alles recht und alles gleich.
Gebt unserm Gott die Ehre!

Ich rief zum Herrn in meine Not:
Ach, Gott, vernimm mein Schreien!
Da half mein Helfer mir vom Tod,
ließ Trost mir angedeihen.
Drum dank, ach Gott, drum dank ich Dir,
Ach danket, danket Gott mit mir.
Gebt unserm Gott die Ehre!

Der Herr ist ncoh und nimmer nicht
Von Seinem Volk geschieden;
Er bleibet ihre Zuversicht, 
Ihr Segen, Heil und Frieden.
Mit Mütterhänden leitet Er
Die Seinen stetig hin und her.
Gebt unserm Gott die Ehre!

So kommet vor Sein Angesicht,
Mit Jauchzen Dank zu bringen,
Bezahlt Ihm die gelobte Pflicht
Und lasst uns fröhlich singen:
Gott hat es alles wohl bedacht
Und alles, alles recht gemacht:
Gebt unserm Gott die Ehre!"
4707;Lobe Den Herren;;"Lobe den Herren, 
den mächtigen König der Ehren,
Lob ihn, o Seele, vereint 
mit den himmlischen Chören!
Kommet zu Hauf, Psalter und Harfe,
wacht auf, lasset den Lobgesang hören!

Lobe den Herren, 
der alles so herrlich regieret,
der wie auf Flügeln des Adlers 
dich sicher geführet,
der dich erhält, wie es dir selber gefällt;
hast du nicht dieses verspüret?

Lobe den Herren, 
der künstlich und fein dich bereitet,
der dir Gesundheit verliehen, 
dich freundlich geleitet:
in wie viel Not hat nicht der gnädige Gott 
über dir Flügel gebreitet!

Lobe den Herren, 
der deinen Stand sichtbar gesegnet,
der aus dem Himmel 
mit Strömen der Liebe geregnet;
Denke daran, was der Allmächtige kann,
der dir mit Liebe begegnet!

Loben den Herren, 
was in mir ist, lob Seinen Namen!
Alles, was Odem hat, 
lobe mit Abrahams Samen!
Er ist dein Licht; Seele vergiß es ja nicht,
Lob ihn in Ewigkeit! Amen."
4708;Lobe den Herrn meine Seele;;"Lobe den Herrn, meine Seele 
und was in mir ist, Seinen heiligen Namen.
Lobe den Herrn, meine Seele
und vergiss nicht, was Er dir Gutes getan hat.

Der dir alle deine Sünden vergibt
und all` deine Gebrechen heilt,
der dein Leben vom Verderben erlöst.
Der dir alle deine Sünden vergibt
und all` deine Gebrechen heilt,
der dich krönt mit Gnade und Barmherzigkeit.

Lobe den Herrn, meine Seele 
und was in mir ist, Seinen heiligen Namen.
Lobe den Herrn, meine Seele
und vergiss nicht, was Er dir Gutes getan hat.

Barmherzig und gnädig ist Er,
geduldig und von grosser Güte,
der dein Leben vom Verderben erlöst.
Barmherzig und gnädig ist Er,
geduldig und von grosser Güte,
der dich krönt mit Gnade und Barmherzigkeit.

Lobe den Herrn, meine Seele 
und was in mir ist, Seinen heiligen Namen.
Lobe den Herrn, meine Seele
und vergiss nicht,
was Er dir Gutes getan hat,
und vergiss nicht,
was Er dir Gutes getan hat."
4710;Lobt Froh Den Herrn Ihr Jugendlichen Chöre;;"Lobt froh den Herrn,
ihr jugendlichen Chöre!
Er höret gern ein Lied
zu Seiner Ehre.
Lobt froh den Herrn,
lobt froh den Herrn!

Es schallt empor
zu Deinem Heiligtume
Aus unserm Chor
ein Lied zu Deinem Ruhme,
Du, der sich Kinder auserkor.

Vom Preise voll,
laß unser Herz Dir singen!
Das Loblied soll
zu Deinem Throne dringen,
das Lob,
das unsrer Seel entquoll.

Wir stammeln hier,
doch hörst Du unser Lallen
Und lässt es Dir
in Gnaden wohl gefallen.
Dir jauchzen wir, Dir singen wir.

Einst kommt die Zeit,
wo wir auf tausend Weisen
O Seligkeit! Dich, unsern Vater, 
preisen von Ewigkeit zu Ewigkeit."
4711;Lobt Gott Ihr Christen;;"Lobt Gott, ihr Christen, allzugleich
In Seinem höchsten Thron,
Der heut aufschließt Sein Himmelreich
Und schenkt uns Seinen Sohn.
Schenkt uns Seinen Sohn, 
und schenkt uns Seinen Sohn.

Er kommt aus Seines Vaters Schoß
Und wird ein Kindlein klein;
Liegt dort elend, nackt und bloß
In einem Krippelein.
Einem Krippelein,
in einem Krippelein.

Er äußert Sich all Seiner G'walt, 
wird niedrig und gering
und nimmt an Sich
eines Knechts Gestalt,
der Schöpfer aller Ding.
Schöpfer aller Ding,
der Schöpfer aller Ding.

Er wechselt mit uns wunderlich,
Fleisch und Blut nimmt Er an
Und gibt uns in Sein Vatersreich 
die klare Gottheit dran.
Klare Gottheit dran,
die klare Gottheit dran.

Er wird ein Knecht und ich ein Herr,
das mag ein Wechsel sein.
Wie könnt es doch sein freundlicher, 
das Herze Jesulein.
Herze Jesulein,
das Herze Jesulein.

Heut schließt Er wieder auf die Tür
Zum schönen Paradies, 
der Cherub steht nicht mehr dafür;
Gott sei Lob, Ehr und Preis.
Sei Lob, Ehr und Preis, 
Gott sei Lob, Ehr und Preis!"
4837;Lord, prepare me / Herr, bereit mich;D / Eb;"Herr, bereit' mich,
zu sein ein Heiligtum für Dich;
rein und heilig, geprüft und wahr.
Mit Danksagung möcht' ich sein
ein lebendiges Heiligtum für Dich.
--------------------------------------------------
Lord, prepare me, to be a sanctuary;
Pure and holy, tried and true.
With thanksgiving I want to be
A living sanctuary for You.";
4888;Løftene kan ikke svikte / Himmel og jord;G;"Løftene kan ikke svikte,
nei de står evig fast.
Jesus hvert ord har beseglet,
den gang Hans hjerte brast.

chorus
Kor:
Himmel og jord kan brenne,
høyder og berg forsvinne.
Men den som tror skal finne,
løftenne rokkes ei.

Gjør du som Abraham gjorde,
sku' imot him'len opp.
Og mens du stjernene teller,
vokser din tro, ditt håp.

Tro når det mørkner på ferden,
solen ei sloknet er.
Blott noen timer og siden,
stråler en morgen kjær.

Tro selv når verden forfølger,
med deg i ovnen går,
en lik en ""Gudesønn"" - herlig.
Prøven du trygt består.

Tro selv om vennene svikter,
tro blott når en står med.
Jesus din venn vil deg følge,
daglig med all sin fred.

Tro under alt hva deg møter,
snart du jo hjemme er.
Da skal du evig beskue,
det som du trodde her."
